"~id","~labels","name","score","description","scf_id","strength"
"1001","Policy","Use of Privileged Utility Programs",,"Mechanisms exist to restrict and tightly control utility programs that are capable of overriding system and application controls.","OPS - IAC-20.3",9
"1002","Policy","Dedicated Administrative Machines",,"Mechanisms exist to restrict executing administrative tasks or tasks requiring elevated access to a dedicated machine.","OPS - IAC-20.4",8
"1003","Policy","Dual Authorization for Privileged Commands",,"Automated mechanisms exist to enforce dual authorization for privileged commands.","OPS - IAC-20.5",5
"1004","Policy","Revocation of Access Authorizations",,"Mechanisms exist to revoke logical and physical access authorizations.","OPS - IAC-20.6",9
"1005","Policy","Least Privilege ",,"Mechanisms exist to utilize the concept of least privilege, allowing only authorized access to processes necessary to accomplish assigned tasks in accordance with organizational business functions. ","OPS - IAC-21",10
"1006","Policy","Authorize Access to Security Functions ",,"Mechanisms exist to limit access to security functions to explicitly-authorized privileged users.","OPS - IAC-21.1",9
"1007","Policy","Non-Privileged Access for Non-Security Functions ",,"Mechanisms exist to prohibit privileged users from using privileged accounts, while performing non-security functions.  ","OPS - IAC-21.2",9
"1008","Policy","Privileged Accounts ",,"Mechanisms exist to restrict the assignment of privileged accounts to organization-defined personnel or roles without management approval.","OPS - IAC-21.3",10
"1009","Policy","Auditing Use of Privileged Functions ",,"Mechanisms exist to audit the execution of privileged functions. ","OPS - IAC-21.4",9
"1010","Policy","Prohibit Non-Privileged Users from Executing Privileged Functions ",,"Mechanisms exist to prevent non-privileged users from executing privileged functions to include disabling, circumventing or altering implemented security safeguards / countermeasures. ","OPS - IAC-21.5",9
"1011","Policy","Network Access to Privileged Commands",,"Mechanisms exist to authorize remote access to perform privileged commands on critical systems or where sensitive/regulated data is stored, transmitted and/or processed only for compelling operational needs.","OPS - IAC-21.6",5
"1012","Policy","Privilege Levels for Code Execution",,"Automated mechanisms exist to prevent applications from executing at higher privilege levels than the user's privileges. ","OPS - IAC-21.7",5
"1013","Policy","Account Lockout ",,"Mechanisms exist to enforce a limit for consecutive invalid login attempts by a user during an organization-defined time period and automatically locks the account when the maximum number of unsuccessful attempts is exceeded.","OPS - IAC-22",9
"1014","Policy","Concurrent Session Control",,"Mechanisms exist to limit the number of concurrent sessions for each system account. ","OPS - IAC-23",6
"1015","Policy","Session Lock ",,"Mechanisms exist to initiate a session lock after an organization-defined time period of inactivity, or upon receiving a request from a user and retain the session lock until the user reestablishes access using established identification and authentication methods.","OPS - IAC-24",9
"1016","Policy","Pattern-Hiding Displays ",,"Mechanisms exist to implement pattern-hiding displays to conceal information previously visible on the display during the session lock. ","OPS - IAC-24.1",9
"1017","Policy","Session Termination ",,"Automated mechanisms exist to log out users, both locally on the network and for remote sessions, at the end of the session or after an organization-defined period of inactivity. ","OPS - IAC-25",9
"1018","Policy","User-Initiated Logouts / Message Displays",,"Mechanisms exist to provide a logout capability and display an explicit logout message to users indicating the reliable termination of the session. ","OPS - IAC-25.1",5
"1019","Policy","Permitted Actions Without Identification or Authorization",,"Mechanisms exist to identify and document the supporting rationale for specific user actions that can be performed on a system without identification or authentication.","OPS - IAC-26",8
"1020","Policy","Reference Monitor",,"Mechanisms exist to implement a reference monitor that is tamperproof, always-invoked, small enough to be subject to analysis / testing and the completeness of which can be assured.","OPS - IAC-27",1
"1021","Policy","Identity Proofing (Identity Verification)",,"Mechanisms exist to verify the identity of a user before modifying any permissions or authentication factor.","OPS - IAC-28",10
"1022","Policy","Management Approval For New or Changed Accounts",,"Mechanisms exist to ensure management approvals are required for new accounts or changes in permissions to existing accounts.","OPS - IAC-28.1",10
"1023","Policy","Identity Evidence",,"Mechanisms exist to require evidence of individual identification to be presented to the registration authority.","OPS - IAC-28.2",5
"1024","Policy","Identity Evidence Validation & Verification",,"Mechanisms exist to require that the presented identity evidence be validated and verified through organizational-defined methods of validation and verification.","OPS - IAC-28.3",5
"1025","Policy","In-Person Validation & Verification",,"Mechanisms exist to require that the validation and verification of identity evidence be conducted in person before a designated registration authority.","OPS - IAC-28.4",5
"1026","Policy","Address Confirmation",,"Mechanisms exist to require that a notice of proofing be delivered through an out-of-band channel to verify the user's address (physical or digital).","OPS - IAC-28.5",1
"1027","Policy","Attribute-Based Access Control (ABAC) ",,"Mechanisms exist to enforce Attribute-Based Access Control (ABAC) for policy-driven, dynamic authorizations that supports the secure sharing of information.","OPS - IAC-29",5
"1028","Policy","Incident Response Operations",,"Mechanisms exist to implement and govern processes and documentation to facilitate an organization-wide response capability for cybersecurity & data privacy-related incidents.","OPS - IRO-01",9
"1029","Policy","Incident Handling ",,"Mechanisms exist to cover the preparation, automated detection or intake of incident reporting, analysis, containment, eradication and recovery.","OPS - IRO-02",10
"1030","Policy","Automated Incident Handling Processes",,"Automated mechanisms exist to support the incident handling process. ","OPS - IRO-02.1",1
"1031","Policy","Insider Threat Response Capability",,"Mechanisms exist to implement and govern an insider threat program. ","OPS - IRO-02.2",5
"1032","Policy","Dynamic Reconfiguration",,"Automated mechanisms exist to dynamically reconfigure information system components as part of the incident response capability. ","OPS - IRO-02.3",5
"1033","Policy","Incident Classification & Prioritization",,"Mechanisms exist to identify classes of incidents and actions to take to ensure the continuation of organizational missions and business functions.","OPS - IRO-02.4",5
"1034","Policy","Correlation with External Organizations",,"Mechanisms exist to coordinate with approved third-parties to achieve a cross-organization perspective on incident awareness and more effective incident responses. ","OPS - IRO-02.5",5
